n,g,l,i,2,c,i,p,n
p,g,l,i,3,t,t,b,r
p,g,l,i,3,t,t,b,p
n,g,l,i,3,t,t,b,n
p,g,l,i,3,t,t,s,r
p,g,l,i,3,t,t,s,p
n,g,l,i,3,t,t,s,n
p,g,l,i,3,t,t,p,r
p,g,l,i,3,t,t,p,p
n,g,l,i,3,t,t,p,n
p,g,l,i,3,t,i,b,r
s,g,l,i,3,t,i,b,p
n,g,l,i,3,t,i,b,n
p,g,l,i,3,t,i,s,r
s,g,l,i,3,t,i,s,p
n,g,l,i,3,t,i,s,n
s,g,l,i,3,t,i,p,r
s,g,l,i,3,t,i,p,p
n,g,l,i,3,t,i,p,n
p,g,l,i,3,l,t,b,r
s,g,l,i,3,l,t,b,p
n,g,l,i,3,l,t,b,n
p,g,l,i,3,l,t,s,r
s,g,l,i,3,l,t,s,p
n,g,l,i,3,l,t,s,n
s,g,l,i,3,l,t,p,r
s,g,l,i,3,l,t,p,p
n,g,l,i,3,l,t,p,n
p,g,l,i,3,l,i,b,r
s,g,l,i,3,l,i,b,p
n,g,l,i,3,l,i,b,n
p,g,l,i,3,l,i,s,r
s,g,l,i,3,l,i,s,p
n,g,l,i,3,l,i,s,n
s,g,l,i,3,l,i,p,r
s,g,l,i,3,l,i,p,p
n,g,l,i,3,l,i,p,n
p,g,l,i,3,c,t,b,r
s,g,l,i,3,c,t,b,p
n,g,l,i,3,c,t,b,n
p,g,l,i,3,c,t,s,r
s,g,l,i,3,c,t,s,p
n,g,l,i,3,c,t,s,n
s,g,l,i,3,c,t,p,r
s,g,l,i,3,c,t,p,p
n,g,l,i,3,c,t,p,n
p,g,l,i,3,c,i,b,r
s,g,l,i,3,c,i,b,p
n,g,l,i,3,c,i,b,n
p,g,l,i,3,c,i,s,r
s,g,l,i,3,c,i,s,p
n,g,l,i,3,c,i,s,n
s,g,l,i,3,c,i,p,r
s,g,l,i,3,c,i,p,p
n,g,l,i,3,c,i,p,n
p,g,l,i,m,t,t,b,r
p,g,l,i,m,t,t,b,p
n,g,l,i,m,t,t,b,n
p,g,l,i,m,t,t,s,r
p,g,l,i,m,t,t,s,p
n,g,l,i,m,t,t,s,n
p,g,l,i,m,t,t,p,r
p,g,l,i,m,t,t,p,p
n,g,l,i,m,t,t,p,n
p,g,l,i,m,t,i,b,r
s,g,l,i,m,t,i,b,p
n,g,l,i,m,t,i,b,n
p,g,l,i,m,t,i,s,r
s,g,l,i,m,t,i,s,p
n,g,l,i,m,t,i,s,n
s,g,l,i,m,t,i,p,r
s,g,l,i,m,t,i,p,p
n,g,l,i,m,t,i,p,n
p,g,l,i,m,l,t,b,r
s,g,l,i,m,l,t,b,p
n,g,l,i,m,l,t,b,n
p,g,l,i,m,l,t,s,r
s,g,l,i,m,l,t,s,p
n,g,l,i,m,l,t,s,n
s,g,l,i,m,l,t,p,r
s,g,l,i,m,l,t,p,p
n,g,l,i,m,l,t,p,n
p,g,l,i,m,l,i,b,r
s,g,l,i,m,l,i,b,p
n,g,l,i,m,l,i,b,n
p,g,l,i,m,l,i,s,r
s,g,l,i,m,l,i,s,p
n,g,l,i,m,l,i,s,n
s,g,l,i,m,l,i,p,r
s,g,l,i,m,l,i,p,p
n,g,l,i,m,l,i,p,n
p,g,l,i,m,c,t,b,r
s,g,l,i,m,c,t,b,p
n,g,l,i,m,c,t,b,n
p,g,l,i,m,c,t,s,r
s,g,l,i,m,c,t,s,p
n,g,l,i,m,c,t,s,n
s,g,l,i,m,c,t,p,r
s,g,l,i,m,c,t,p,p
n,g,l,i,m,c,t,p,n
p,g,l,i,m,c,i,b,r
s,g,l,i,m,c,i,b,p
n,g,l,i,m,c,i,b,n
p,g,l,i,m,c,i,s,r
s,g,l,i,m,c,i,s,p
n,g,l,i,m,c,i,s,n
s,g,l,i,m,c,i,p,r
s,g,l,i,m,c,i,p,p
n,g,l,i,m,c,i,p,n
p,g,l,f,1,t,t,b,r
p,g,l,f,1,t,t,b,p
n,g,l,f,1,t,t,b,n
p,g,l,f,1,t,t,s,r
p,g,l,f,1,t,t,s,p
n,g,l,f,1,t,t,s,n
p,g,l,f,1,t,t,p,r
p,g,l,f,1,t,t,p,p
n,g,l,f,1,t,t,p,n
p,g,l,f,1,t,i,b,r
s,g,l,f,1,t,i,b,p
n,g,l,f,1,t,i,b,n
p,g,l,f,1,t,i,s,r
s,g,l,f,1,t,i,s,p
n,g,l,f,1,t,i,s,n
s,g,l,f,1,t,i,p,r
s,g,l,f,1,t,i,p,p
n,g,l,f,1,t,i,p,n
p,g,l,f,1,l,t,b,r
s,g,l,f,1,l,t,b,p
n,g,l,f,1,l,t,b,n
p,g,l,f,1,l,t,s,r
s,g,l,f,1,l,t,s,p
n,g,l,f,1,l,t,s,n
s,g,l,f,1,l,t,p,r
s,g,l,f,1,l,t,p,p
n,g,l,f,1,l,t,p,n
p,g,l,f,1,l,i,b,r
s,g,l,f,1,l,i,b,p
n,g,l,f,1,l,i,b,n
p,g,l,f,1,l,i,s,r
s,g,l,f,1,l,i,s,p
n,g,l,f,1,l,i,s,n
s,g,l,f,1,l,i,p,r
s,g,l,f,1,l,i,p,p
n,g,l,f,1,l,i,p,n
p,g,l,f,1,c,t,b,r
s,g,l,f,1,c,t,b,p
n,g,l,f,1,c,t,b,n
p,g,l,f,1,c,t,s,r
s,g,l,f,1,c,t,s,p
n,g,l,f,1,c,t,s,n
s,g,l,f,1,c,t,p,r
s,g,l,f,1,c,t,p,p
n,g,l,f,1,c,t,p,n
p,g,l,f,1,c,i,b,r
s,g,l,f,1,c,i,b,p
n,g,l,f,1,c,i,b,n
p,g,l,f,1,c,i,s,r
s,g,l,f,1,c,i,s,p
n,g,l,f,1,c,i,s,n
s,g,l,f,1,c,i,p,r
s,g,l,f,1,c,i,p,p
n,g,l,f,1,c,i,p,n
p,g,l,f,2,t,t,b,r
p,g,l,f,2,t,t,b,p
n,g,l,f,2,t,t,b,n
p,g,l,f,2,t,t,s,r
p,g,l,f,2,t,t,s,p
n,g,l,f,2,t,t,s,n
p,g,l,f,2,t,t,p,r
p,g,l,f,2,t,t,p,p
n,g,l,f,2,t,t,p,n
p,g,l,f,2,t,i,b,r
s,g,l,f,2,t,i,b,p
n,g,l,f,2,t,i,b,n
p,g,l,f,2,t,i,s,r
s,g,l,f,2,t,i,s,p
n,g,l,f,2,t,i,s,n
s,g,l,f,2,t,i,p,r
s,g,l,f,2,t,i,p,p
n,g,l,f,2,t,i,p,n
p,g,l,f,2,l,t,b,r
s,g,l,f,2,l,t,b,p
n,g,l,f,2,l,t,b,n
p,g,l,f,2,l,t,s,r
s,g,l,f,2,l,t,s,p
n,g,l,f,2,l,t,s,n
s,g,l,f,2,l,t,p,r
s,g,l,f,2,l,t,p,p
n,g,l,f,2,l,t,p,n
p,g,l,f,2,l,i,b,r
s,g,l,f,2,l,i,b,p
n,g,l,f,2,l,i,b,n
p,g,l,f,2,l,i,s,r
s,g,l,f,2,l,i,s,p
n,g,l,f,2,l,i,s,n
s,g,l,f,2,l,i,p,r
s,g,l,f,2,l,i,p,p
n,g,l,f,2,l,i,p,n
p,g,l,f,2,c,t,b,r
s,g,l,f,2,c,t,b,p
n,g,l,f,2,c,t,b,n
p,g,l,f,2,c,t,s,r
s,g,l,f,2,c,t,s,p
n,g,l,f,2,c,t,s,n
s,g,l,f,2,c,t,p,r
s,g,l,f,2,c,t,p,p
n,g,l,f,2,c,t,p,n
p,g,l,f,2,c,i,b,r
s,g,l,f,2,c,i,b,p
n,g,l,f,2,c,i,b,n
p,g,l,f,2,c,i,s,r
s,g,l,f,2,c,i,s,p
n,g,l,f,2,c,i,s,n
s,g,l,f,2,c,i,p,r
s,g,l,f,2,c,i,p,p
n,g,l,f,2,c,i,p,n
p,g,l,f,3,t,t,b,r
p,g,l,f,3,t,t,b,p
n,g,l,f,3,t,t,b,n
p,g,l,f,3,t,t,s,r
p,g,l,f,3,t,t,s,p
n,g,l,f,3,t,t,s,n
p,g,l,f,3,t,t,p,r
p,g,l,f,3,t,t,p,p
n,g,l,f,3,t,t,p,n
p,g,l,f,3,t,i,b,r
s,g,l,f,3,t,i,b,p
n,g,l,f,3,t,i,b,n
p,g,l,f,3,t,i,s,r
s,g,l,f,3,t,i,s,p
n,g,l,f,3,t,i,s,n
s,g,l,f,3,t,i,p,r
s,g,l,f,3,t,i,p,p
n,g,l,f,3,t,i,p,n
p,g,l,f,3,l,t,b,r
s,g,l,f,3,l,t,b,p
n,g,l,f,3,l,t,b,n
p,g,l,f,3,l,t,s,r
s,g,l,f,3,l,t,s,p
n,g,l,f,3,l,t,s,n
s,g,l,f,3,l,t,p,r
s,g,l,f,3,l,t,p,p
n,g,l,f,3,l,t,p,n
p,g,l,f,3,l,i,b,r
s,g,l,f,3,l,i,b,p
n,g,l,f,3,l,i,b,n
p,g,l,f,3,l,i,s,r
s,g,l,f,3,l,i,s,p
n,g,l,f,3,l,i,s,n
s,g,l,f,3,l,i,p,r
s,g,l,f,3,l,i,p,p
n,g,l,f,3,l,i,p,n
p,g,l,f,3,c,t,b,r
s,g,l,f,3,c,t,b,p
n,g,l,f,3,c,t,b,n
p,g,l,f,3,c,t,s,r
s,g,l,f,3,c,t,s,p
n,g,l,f,3,c,t,s,n
s,g,l,f,3,c,t,p,r
s,g,l,f,3,c,t,p,p
n,g,l,f,3,c,t,p,n
p,g,l,f,3,c,i,b,r
s,g,l,f,3,c,i,b,p
n,g,l,f,3,c,i,b,n
p,g,l,f,3,c,i,s,r
s,g,l,f,3,c,i,s,p
n,g,l,f,3,c,i,s,n
s,g,l,f,3,c,i,p,r
s,g,l,f,3,c,i,p,p
n,g,l,f,3,c,i,p,n
p,g,l,f,m,t,t,b,r
p,g,l,f,m,t,t,b,p
n,g,l,f,m,t,t,b,n
p,g,l,f,m,t,t,s,r
p,g,l,f,m,t,t,s,p
n,g,l,f,m,t,t,s,n
p,g,l,f,m,t,t,p,r
p,g,l,f,m,t,t,p,p
n,g,l,f,m,t,t,p,n
p,g,l,f,m,t,i,b,r
s,g,l,f,m,t,i,b,p
n,g,l,f,m,t,i,b,n
p,g,l,f,m,t,i,s,r
s,g,l,f,m,t,i,s,p
n,g,l,f,m,t,i,s,n
s,g,l,f,m,t,i,p,r
s,g,l,f,m,t,i,p,p
n,g,l,f,m,t,i,p,n
p,g,l,f,m,l,t,b,r
s,g,l,f,m,l,t,b,p
n,g,l,f,m,l,t,b,n
p,g,l,f,m,l,t,s,r
s,g,l,f,m,l,t,s,p
n,g,l,f,m,l,t,s,n
s,g,l,f,m,l,t,p,r
s,g,l,f,m,l,t,p,p
n,g,l,f,m,l,t,p,n
p,g,l,f,m,l,i,b,r
s,g,l,f,m,l,i,b,p
n,g,l,f,m,l,i,b,n
p,g,l,f,m,l,i,s,r
s,g,l,f,m,l,i,s,p
n,g,l,f,m,l,i,s,n
s,g,l,f,m,l,i,p,r
s,g,l,f,m,l,i,p,p
n,g,l,f,m,l,i,p,n
p,g,l,f,m,c,t,b,r
s,g,l,f,m,c,t,b,p
n,g,l,f,m,c,t,b,n
p,g,l,f,m,c,t,s,r
s,g,l,f,m,c,t,s,p
n,g,l,f,m,c,t,s,n
s,g,l,f,m,c,t,p,r
s,g,l,f,m,c,t,p,p
n,g,l,f,m,c,t,p,n
p,g,l,f,m,c,i,b,r
s,g,l,f,m,c,i,b,p
n,g,l,f,m,c,i,b,n
p,g,l,f,m,c,i,s,r
s,g,l,f,m,c,i,s,p
n,g,l,f,m,c,i,s,n
s,g,l,f,m,c,i,p,r
s,g,l,f,m,c,i,p,p
n,g,l,f,m,c,i,p,n
p,g,i,c,1,t,t,b,r
p,g,i,c,1,t,t,b,p
n,g,i,c,1,t,t,b,n
p,g,i,c,1,t,t,s,r
p,g,i,c,1,t,t,s,p
n,g,i,c,1,t,t,s,n
p,g,i,c,1,t,t,p,r
p,g,i,c,1,t,t,p,p
n,g,i,c,1,t,t,p,n
p,g,i,c,1,t,i,b,r
s,g,i,c,1,t,i,b,p
n,g,i,c,1,t,i,b,n
p,g,i,c,1,t,i,s,r
s,g,i,c,1,t,i,s,p
n,g,i,c,1,t,i,s,n
s,g,i,c,1,t,i,p,r
s,g,i,c,1,t,i,p,p
n,g,i,c,1,t,i,p,n
p,g,i,c,1,l,t,b,r
s,g,i,c,1,l,t,b,p
n,g,i,c,1,l,t,b,n
p,g,i,c,1,l,t,s,r
s,g,i,c,1,l,t,s,p
n,g,i,c,1,l,t,s,n
s,g,i,c,1,l,t,p,r
s,g,i,c,1,l,t,p,p
n,g,i,c,1,l,t,p,n
p,g,i,c,1,l,i,b,r
s,g,i,c,1,l,i,b,p
n,g,i,c,1,l,i,b,n
p,g,i,c,1,l,i,s,r
s,g,i,c,1,l,i,s,p
n,g,i,c,1,l,i,s,n
s,g,i,c,1,l,i,p,r
s,g,i,c,1,l,i,p,p
n,g,i,c,1,l,i,p,n
p,g,i,c,1,c,t,b,r
s,g,i,c,1,c,t,b,p
n,g,i,c,1,c,t,b,n
p,g,i,c,1,c,t,s,r
s,g,i,c,1,c,t,s,p
n,g,i,c,1,c,t,s,n
s,g,i,c,1,c,t,p,r
s,g,i,c,1,c,t,p,p
n,g,i,c,1,c,t,p,n
p,g,i,c,1,c,i,b,r
s,g,i,c,1,c,i,b,p
n,g,i,c,1,c,i,b,n
p,g,i,c,1,c,i,s,r
s,g,i,c,1,c,i,s,p
n,g,i,c,1,c,i,s,n
s,g,i,c,1,c,i,p,r
s,g,i,c,1,c,i,p,p
n,g,i,c,1,c,i,p,n
p,g,i,c,2,t,t,b,r
s,g,i,c,2,t,t,b,p
n,g,i,c,2,t,t,b,n
p,g,i,c,2,t,t,s,r
s,g,i,c,2,t,t,s,p
n,g,i,c,2,t,t,s,n
s,g,i,c,2,t,t,p,r
s,g,i,c,2,t,t,p,p
n,g,i,c,2,t,t,p,n
p,g,i,c,2,t,i,b,r
s,g,i,c,2,t,i,b,p
n,g,i,c,2,t,i,b,n
p,g,i,c,2,t,i,s,r
s,g,i,c,2,t,i,s,p
n,g,i,c,2,t,i,s,n
s,g,i,c,2,t,i,p,r
s,g,i,c,2,t,i,p,p
n,g,i,c,2,t,i,p,n
p,g,i,c,2,l,t,b,r
s,g,i,c,2,l,t,b,p
n,g,i,c,2,l,t,b,n
p,g,i,c,2,l,t,s,r
s,g,i,c,2,l,t,s,p
n,g,i,c,2,l,t,s,n
s,g,i,c,2,l,t,p,r
s,g,i,c,2,l,t,p,p
n,g,i,c,2,l,t,p,n
p,g,i,c,2,l,i,b,r
s,g,i,c,2,l,i,b,p
n,g,i,c,2,l,i,b,n
p,g,i,c,2,l,i,s,r
s,g,i,c,2,l,i,s,p
n,g,i,c,2,l,i,s,n
s,g,i,c,2,l,i,p,r
s,g,i,c,2,l,i,p,p
n,g,i,c,2,l,i,p,n
s,g,i,c,2,c,t,b,r
s,g,i,c,2,c,t,b,p
n,g,i,c,2,c,t,b,n
s,g,i,c,2,c,t,s,r
s,g,i,c,2,c,t,s,p
n,g,i,c,2,c,t,s,n
s,g,i,c,2,c,t,p,r
s,g,i,c,2,c,t,p,p
n,g,i,c,2,c,t,p,n
s,g,i,c,2,c,i,b,r
s,g,i,c,2,c,i,b,p
n,g,i,c,2,c,i,b,n
s,g,i,c,2,c,i,s,r
s,g,i,c,2,c,i,s,p
n,g,i,c,2,c,i,s,n
s,g,i,c,2,c,i,p,r
s,g,i,c,2,c,i,p,p
n,g,i,c,2,c,i,p,n
p,g,i,c,3,t,t,b,r
s,g,i,c,3,t,t,b,p
n,g,i,c,3,t,t,b,n
p,g,i,c,3,t,t,s,r
s,g,i,c,3,t,t,s,p
n,g,i,c,3,t,t,s,n
s,g,i,c,3,t,t,p,r
s,g,i,c,3,t,t,p,p
n,g,i,c,3,t,t,p,n
s,g,i,c,3,t,i,b,r
s,g,i,c,3,t,i,b,p
n,g,i,c,3,t,i,b,n
s,g,i,c,3,t,i,s,r
s,g,i,c,3,t,i,s,p
n,g,i,c,3,t,i,s,n
s,g,i,c,3,t,i,p,r
s,g,i,c,3,t,i,p,p
n,g,i,c,3,t,i,p,n
s,g,i,c,3,l,t,b,r
s,g,i,c,3,l,t,b,p
n,g,i,c,3,l,t,b,n
s,g,i,c,3,l,t,s,r
s,g,i,c,3,l,t,s,p
n,g,i,c,3,l,t,s,n
s,g,i,c,3,l,t,p,r
s,g,i,c,3,l,t,p,p
n,g,i,c,3,l,t,p,n
s,g,i,c,3,l,i,b,r
s,g,i,c,3,l,i,b,p
n,g,i,c,3,l,i,b,n
s,g,i,c,3,l,i,s,r
s,g,i,c,3,l,i,s,p
n,g,i,c,3,l,i,s,n
s,g,i,c,3,l,i,p,r
s,g,i,c,3,l,i,p,p
n,g,i,c,3,l,i,p,n
s,g,i,c,3,c,t,b,r
s,g,i,c,3,c,t,b,p
n,g,i,c,3,c,t,b,n
s,g,i,c,3,c,t,s,r
s,g,i,c,3,c,t,s,p
n,g,i,c,3,c,t,s,n
s,g,i,c,3,c,t,p,r
s,g,i,c,3,c,t,p,p
n,g,i,c,3,c,t,p,n
s,g,i,c,3,c,i,b,r
s,g,i,c,3,c,i,b,p
n,g,i,c,3,c,i,b,n
s,g,i,c,3,c,i,s,r
s,g,i,c,3,c,i,s,p
n,g,i,c,3,c,i,s,n
s,g,i,c,3,c,i,p,r
s,g,i,c,3,c,i,p,p
n,g,i,c,3,c,i,p,n
p,g,i,c,m,t,t,b,r
s,g,i,c,m,t,t,b,p
n,g,i,c,m,t,t,b,n
p,g,i,c,m,t,t,s,r
s,g,i,c,m,t,t,s,p
n,g,i,c,m,t,t,s,n
s,g,i,c,m,t,t,p,r
s,g,i,c,m,t,t,p,p
n,g,i,c,m,t,t,p,n
s,g,i,c,m,t,i,b,r
s,g,i,c,m,t,i,b,p
n,g,i,c,m,t,i,b,n
s,g,i,c,m,t,i,s,r
s,g,i,c,m,t,i,s,p
n,g,i,c,m,t,i,s,n
s,g,i,c,m,t,i,p,r
s,g,i,c,m,t,i,p,p
n,g,i,c,m,t,i,p,n
s,g,i,c,m,l,t,b,r
s,g,i,c,m,l,t,b,p
n,g,i,c,m,l,t,b,n
s,g,i,c,m,l,t,s,r
s,g,i,c,m,l,t,s,p
n,g,i,c,m,l,t,s,n
s,g,i,c,m,l,t,p,r
s,g,i,c,m,l,t,p,p
n,g,i,c,m,l,t,p,n
s,g,i,c,m,l,i,b,r
s,g,i,c,m,l,i,b,p
n,g,i,c,m,l,i,b,n
s,g,i,c,m,l,i,s,r
s,g,i,c,m,l,i,s,p
n,g,i,c,m,l,i,s,n
s,g,i,c,m,l,i,p,r
s,g,i,c,m,l,i,p,p
n,g,i,c,m,l,i,p,n
s,g,i,c,m,c,t,b,r
s,g,i,c,m,c,t,b,p
n,g,i,c,m,c,t,b,n
s,g,i,c,m,c,t,s,r
s,g,i,c,m,c,t,s,p
n,g,i,c,m,c,t,s,n
s,g,i,c,m,c,t,p,r
s,g,i,c,m,c,t,p,p
n,g,i,c,m,c,t,p,n
s,g,i,c,m,c,i,b,r
s,g,i,c,m,c,i,b,p
n,g,i,c,m,c,i,b,n
s,g,i,c,m,c,i,s,r
s,g,i,c,m,c,i,s,p
n,g,i,c,m,c,i,s,n
s,g,i,c,m,c,i,p,r
s,g,i,c,m,c,i,p,p
n,g,i,c,m,c,i,p,n
p,g,i,d,1,t,t,b,r
s,g,i,d,1,t,t,b,p
n,g,i,d,1,t,t,b,n
p,g,i,d,1,t,t,s,r
s,g,i,d,1,t,t,s,p
n,g,i,d,1,t,t,s,n
s,g,i,d,1,t,t,p,r
s,g,i,d,1,t,t,p,p
n,g,i,d,1,t,t,p,n
p,g,i,d,1,t,i,b,r
s,g,i,d,1,t,i,b,p
n,g,i,d,1,t,i,b,n
p,g,i,d,1,t,i,s,r
s,g,i,d,1,t,i,s,p
n,g,i,d,1,t,i,s,n
s,g,i,d,1,t,i,p,r
s,g,i,d,1,t,i,p,p
n,g,i,d,1,t,i,p,n
p,g,i,d,1,l,t,b,r
s,g,i,d,1,l,t,b,p
n,g,i,d,1,l,t,b,n
p,g,i,d,1,l,t,s,r
s,g,i,d,1,l,t,s,p
n,g,i,d,1,l,t,s,n
s,g,i,d,1,l,t,p,r
s,g,i,d,1,l,t,p,p
n,g,i,d,1,l,t,p,n
p,g,i,d,1,l,i,b,r
s,g,i,d,1,l,i,b,p
n,g,i,d,1,l,i,b,n
p,g,i,d,1,l,i,s,r
s,g,i,d,1,l,i,s,p
n,g,i,d,1,l,i,s,n
s,g,i,d,1,l,i,p,r
s,g,i,d,1,l,i,p,p
n,g,i,d,1,l,i,p,n
s,g,i,d,1,c,t,b,r
s,g,i,d,1,c,t,b,p
n,g,i,d,1,c,t,b,n
s,g,i,d,1,c,t,s,r
s,g,i,d,1,c,t,s,p
n,g,i,d,1,c,t,s,n
s,g,i,d,1,c,t,p,r
s,g,i,d,1,c,t,p,p
n,g,i,d,1,c,t,p,n
s,g,i,d,1,c,i,b,r
s,g,i,d,1,c,i,b,p
n,g,i,d,1,c,i,b,n
s,g,i,d,1,c,i,s,r
s,g,i,d,1,c,i,s,p
n,g,i,d,1,c,i,s,n
s,g,i,d,1,c,i,p,r
s,g,i,d,1,c,i,p,p
n,g,i,d,1,c,i,p,n
p,g,i,d,2,t,t,b,r
s,g,i,d,2,t,t,b,p
n,g,i,d,2,t,t,b,n
p,g,i,d,2,t,t,s,r
s,g,i,d,2,t,t,s,p
n,g,i,d,2,t,t,s,n
s,g,i,d,2,t,t,p,r
s,g,i,d,2,t,t,p,p
n,g,i,d,2,t,t,p,n
p,g,i,d,2,t,i,b,r
s,g,i,d,2,t,i,b,p
n,g,i,d,2,t,i,b,n
p,g,i,d,2,t,i,s,r
s,g,i,d,2,t,i,s,p
n,g,i,d,2,t,i,s,n
s,g,i,d,2,t,i,p,r
s,g,i,d,2,t,i,p,p
n,g,i,d,2,t,i,p,n
p,g,i,d,2,l,t,b,r
s,g,i,d,2,l,t,b,p
n,g,i,d,2,l,t,b,n
p,g,i,d,2,l,t,s,r
s,g,i,d,2,l,t,s,p
n,g,i,d,2,l,t,s,n
s,g,i,d,2,l,t,p,r
s,g,i,d,2,l,t,p,p
n,g,i,d,2,l,t,p,n
p,g,i,d,2,l,i,b,r
s,g,i,d,2,l,i,b,p
n,g,i,d,2,l,i,b,n
p,g,i,d,2,l,i,s,r
s,g,i,d,2,l,i,s,p
n,g,i,d,2,l,i,s,n
s,g,i,d,2,l,i,p,r
s,g,i,d,2,l,i,p,p
n,g,i,d,2,l,i,p,n
s,g,i,d,2,c,t,b,r
s,g,i,d,2,c,t,b,p
n,g,i,d,2,c,t,b,n
s,g,i,d,2,c,t,s,r
s,g,i,d,2,c,t,s,p
n,g,i,d,2,c,t,s,n
s,g,i,d,2,c,t,p,r
s,g,i,d,2,c,t,p,p
n,g,i,d,2,c,t,p,n
s,g,i,d,2,c,i,b,r
s,g,i,d,2,c,i,b,p
n,g,i,d,2,c,i,b,n
s,g,i,d,2,c,i,s,r
s,g,i,d,2,c,i,s,p
n,g,i,d,2,c,i,s,n
s,g,i,d,2,c,i,p,r
s,g,i,d,2,c,i,p,p
n,g,i,d,2,c,i,p,n
p,g,i,d,3,t,t,b,r
s,g,i,d,3,t,t,b,p
n,g,i,d,3,t,t,b,n
p,g,i,d,3,t,t,s,r
s,g,i,d,3,t,t,s,p
n,g,i,d,3,t,t,s,n
s,g,i,d,3,t,t,p,r
s,g,i,d,3,t,t,p,p
n,g,i,d,3,t,t,p,n
s,g,i,d,3,t,i,b,r
s,g,i,d,3,t,i,b,p
n,g,i,d,3,t,i,b,n
s,g,i,d,3,t,i,s,r
s,g,i,d,3,t,i,s,p
n,g,i,d,3,t,i,s,n
s,g,i,d,3,t,i,p,r
s,g,i,d,3,t,i,p,p
n,g,i,d,3,t,i,p,n
s,g,i,d,3,l,t,b,r
s,g,i,d,3,l,t,b,p
n,g,i,d,3,l,t,b,n
s,g,i,d,3,l,t,s,r
s,g,i,d,3,l,t,s,p
n,g,i,d,3,l,t,s,n
s,g,i,d,3,l,t,p,r
s,g,i,d,3,l,t,p,p
n,g,i,d,3,l,t,p,n
s,g,i,d,3,l,i,b,r
s,g,i,d,3,l,i,b,p
n,g,i,d,3,l,i,b,n
s,g,i,d,3,l,i,s,r
s,g,i,d,3,l,i,s,p
n,g,i,d,3,l,i,s,n
s,g,i,d,3,l,i,p,r
s,g,i,d,3,l,i,p,p
n,g,i,d,3,l,i,p,n
s,g,i,d,3,c,t,b,r
s,g,i,d,3,c,t,b,p
n,g,i,d,3,c,t,b,n
s,g,i,d,3,c,t,s,r
s,g,i,d,3,c,t,s,p
n,g,i,d,3,c,t,s,n
s,g,i,d,3,c,t,p,r
s,g,i,d,3,c,t,p,p
n,g,i,d,3,c,t,p,n
s,g,i,d,3,c,i,b,r
s,g,i,d,3,c,i,b,p
n,g,i,d,3,c,i,b,n
s,g,i,d,3,c,i,s,r
s,g,i,d,3,c,i,s,p
n,g,i,d,3,c,i,s,n
s,g,i,d,3,c,i,p,r
s,g,i,d,3,c,i,p,p
n,g,i,d,3,c,i,p,n
p,g,i,d,m,t,t,b,r
s,g,i,d,m,t,t,b,p
n,g,i,d,m,t,t,b,n
p,g,i,d,m,t,t,s,r
s,g,i,d,m,t,t,s,p
n,g,i,d,m,t,t,s,n
s,g,i,d,m,t,t,p,r
s,g,i,d,m,t,t,p,p
n,g,i,d,m,t,t,p,n
s,g,i,d,m,t,i,b,r
s,g,i,d,m,t,i,b,p
n,g,i,d,m,t,i,b,n
s,g,i,d,m,t,i,s,r
s,g,i,d,m,t,i,s,p
n,g,i,d,m,t,i,s,n
s,g,i,d,m,t,i,p,r
s,g,i,d,m,t,i,p,p
n,g,i,d,m,t,i,p,n
s,g,i,d,m,l,t,b,r
s,g,i,d,m,l,t,b,p
n,g,i,d,m,l,t,b,n
s,g,i,d,m,l,t,s,r
s,g,i,d,m,l,t,s,p
n,g,i,d,m,l,t,s,n
s,g,i,d,m,l,t,p,r
s,g,i,d,m,l,t,p,p
n,g,i,d,m,l,t,p,n
s,g,i,d,m,l,i,b,r
s,g,i,d,m,l,i,b,p
n,g,i,d,m,l,i,b,n
s,g,i,d,m,l,i,s,r
s,g,i,d,m,l,i,s,p
n,g,i,d,m,l,i,s,n
s,g,i,d,m,l,i,p,r
s,g,i,d,m,l,i,p,p
n,g,i,d,m,l,i,p,n
s,g,i,d,m,c,t,b,r
s,g,i,d,m,c,t,b,p
n,g,i,d,m,c,t,b,n
s,g,i,d,m,c,t,s,r
s,g,i,d,m,c,t,s,p
n,g,i,d,m,c,t,s,n
s,g,i,d,m,c,t,p,r
s,g,i,d,m,c,t,p,p
n,g,i,d,m,c,t,p,n
s,g,i,d,m,c,i,b,r
s,g,i,d,m,c,i,b,p
n,g,i,d,m,c,i,b,n
s,g,i,d,m,c,i,s,r
s,g,i,d,m,c,i,s,p
n,g,i,d,m,c,i,s,n
s,g,i,d,m,c,i,p,r
s,g,i,d,m,c,i,p,p
n,g,i,d,m,c,i,p,n
p,g,i,i,1,t,t,b,r
s,g,i,i,1,t,t,b,p
n,g,i,i,1,t,t,b,n
p,g,i,i,1,t,t,s,r
s,g,i,i,1,t,t,s,p
n,g,i,i,1,t,t,s,n
s,g,i,i,1,t,t,p,r
s,g,i,i,1,t,t,p,p
n,g,i,i,1,t,t,p,n
p,g,i,i,1,t,i,b,r
s,g,i,i,1,t,i,b,p
n,g,i,i,1,t,i,b,n
p,g,i,i,1,t,i,s,r
s,g,i,i,1,t,i,s,p
n,g,i,i,1,t,i,s,n
s,g,i,i,1,t,i,p,r
s,g,i,i,1,t,i,p,p
n,g,i,i,1,t,i,p,n
p,g,i,i,1,l,t,b,r
s,g,i,i,1,l,t,b,p
